Dataset Atlas Type Value
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.010574634693928614
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.011394209975345486
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.011761564494522217
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01532099084992279
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018453231659091966
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013322211547665866
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018619366336587412
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020964217852174408
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.005782024966884115
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01080899178518851
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.016611377279287114
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01636580003426119
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.016740057636887608
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018078176763684485
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.011464142803778526
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0191675389838274
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.004696662812463238
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012768699159623408
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01605426286946366
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.024815286324444605
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014685454353685165
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.011355989771918918
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013027792935864967
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.015492079255476398
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013735939299105429
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.017469341392213285
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01046955887024903
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01418028131083681
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.016138416102779128
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.027228167156629703
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020985715726847688
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0189926912508349
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01143691539135846
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021595460856112865
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009007751049422275
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.007020139423006265
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.010604903809159674
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021783337798265856
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020465526576021888
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.018587733209786347
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013862893896458433
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.019309025982402438
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014262073049815997
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.022665770035823166
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.03403344930270956
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.035392017718365476
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06006631499093267
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.11240145141832339
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.053813198397396185
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05679161541171889
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.031498005657467354
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04726111698865354
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.1068536949309177
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.12362296826320421
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.009735997781315614
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04817524505273063
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.12242549114226928
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06960870223513552
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.038852355502429076
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0591257368510003
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03808192637030633
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.037535998405826124
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.030401715681407496
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04866707335607947
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06903604470628098
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.029260739667955074
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.061092018642154904
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06013341767128194
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0819798891853068
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08878439935932267
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.14883088724570284
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03480393625824952
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06046996494466183
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04921243145462023
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07990550690588707
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.1028219571770629
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09036414490161317
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07512433470028794
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0515330652424869
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0495150363212915
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06307415979087971
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.017623239372393944
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04393578503338411
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.058997630928327514
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.062071629358547806
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.41411124348343903
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03421239353863459
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03542613977942221
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.060385306234014724
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03918677240778373
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.045673882447557136
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.10410301777421184
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.053568905246949045
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04910258207406992
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06447029473921144
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.044224121459869016
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08734624269926973
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07443914130713206
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09190893567267434
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07563486911495544
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.02121878002241575
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03900362196422137
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.029656741998176604
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04996555399796409
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08313135478161174
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.046312369321708374
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.045008540981621714
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.056818769650993445
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07373200442967885
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04870805249143831
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07422356852197547
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06157066954872159
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06796692754703439
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08378605379276224
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04823096970934972
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0375135347419875
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.047705149532121065
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04924428452340764
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.10564275657491372
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06781079201491927
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08506164606736981
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07533136192689135
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.01696261272440992
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.054812079193755484
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0734815796057868
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06525185522315895
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09219827089337176
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06026982618504143
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04942274121975078
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07572550803857497
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.01599352201254028
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04577067870668589
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07249124067918426
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0927526177802287
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.056319861942366774
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.030392252677180997
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03789871599341439
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03983034852358296
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05836981835927663
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06268004350766927
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03546077145354328
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04520640303139784
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04726389995051068
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.10864764626316609
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05151116042989871
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07976784999072818
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06071792731304703
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.1272500865198456
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.030315755835864624
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.02463732312306974
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03036564624831152
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09125910325111423
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07796549668749754
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07208927680464727
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0437208496535599
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0656985503767698
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.049629901475823794
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06956986959790433
BNU1 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.14515651258955686
Dataset Atlas Type Value
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9570662269496844
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9448419220909746
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9646289666268062
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9305146932274986
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9390825130225977
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9770896917833147
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9212048876785471
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9476848185823639
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9302576763445145
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9488996952398034
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9370950088187615
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9062429766330453
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9507017010689324
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9606546038383651
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9330793132546489
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9610303113481296
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9727795058998946
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9127667929175648
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8946466412165273
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9383824978956499
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9205396925429099
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9404250441024429
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9271910184281971
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9620698123971472
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9276739060461154
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9511119359258
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9622868159469692
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9314468084492181
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9659524219457548
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9536176167511344
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9537189221294193
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9411505928623407
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9122905666758566
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.971160547355506
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9139961494462882
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9014236097772615
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9202843284415279
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9412039970451784
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9416728500689008
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9470622525346284
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9082192702421747
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9202079476587273
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.887382235421549
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9352162948959538
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9411534474229842
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.967813651225097
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009230456415017881
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013059991684439432
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.007220040534828521
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014376219315625043
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01358101203336408
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.00692032713839819
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.015980981229206943
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009717822988365718
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012567723875156735
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009463127943306808
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014917501806157286
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.017747044956359048
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012250870508311012
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009112431939660158
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013972562223210553
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.008160144302407654
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.006338637668491906
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.015747361622447022
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020262722424165464
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.012284490303680933
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.015534353978415141
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014217995524095235
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01633966577932641
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.007692748010425279
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01657602986725877
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.010029839293198685
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.008467691288510737
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013699596505016082
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.007587674957909382
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009935226409828331
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.009080518465639637
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013024095621261248
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.020342632651805394
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.006231650254242034
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01810919788544928
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.022357678566989878
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01685824515264666
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01249658722235444
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.01112949306197031
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.010979279049015519
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.017089685087419378
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.016083399789313214
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.021000289316986387
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.013393245134215415
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014753902097607696
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.008237501568418376
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03370331663529776
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04209808622458594
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.028150992838365262
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.055109087456876336
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0473364749440382
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.015989981078287047
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06281413109224597
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04259735842927047
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05717459978032873
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04163717681688979
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.047987489375081155
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07600997841059565
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03704742842275662
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.030232964221974787
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05294812452214056
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.030809544349462786
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.020881856431613496
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07148584545998819
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.08509063635930729
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04933301180066917
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06392595347867497
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04535696037346186
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.056469315792476486
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.030237439592427546
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05575006408662585
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.038858224781001274
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.029245492764520105
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05485359504576576
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.026459903096335807
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03644715683903718
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.03720055940494106
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04582531151639803
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06736680067233797
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.022607802390251924
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.06789465266826256
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07621871165574856
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0628574264058255
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.046299415732467084
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.047197656869128926
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04195846841635614
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.07469104467040588
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.0637086525519595
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.09161747526146459
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.05139045996983076
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.04409265047940808
BNU3 Desikan_space-MNI152NLin6_res-2x2x2 Contra 0.023948847206484623
Dataset Atlas Type Value
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9589449055142745
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9087292234340387
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9372487129277073
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9674796156566509
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9317304967884737
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9269718330894827
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9601538582864855
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9582771819186562
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.935835314176577
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9282135281052634
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9203833678137016
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.955424646303084
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.975278531322945
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.951066044188052
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.8799036609072262
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9631153264090494
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9495780862004397
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9729473039215686
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.927164094752125
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9041252901084655
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9300320803790096
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9525012431927616
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9477574108991994
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9541128319738925
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9112274507559741
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Ipsi 0.9737185500515674
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.007558364475769224
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.014903168615592698
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0127783660512682
IPCAS_8 Desikan_space-MNI152NLin6_res-2x2x2 Hom 0.0068401463846136795
